seq,host_read_s,valid,theta_down_rad,theta_upright_rad,omega_rad_s,pivot_px,tip_px,processing_ms
3293,759757.971743666,True,-1.3410043297137815,-1.8005883238760119,-0.5686869272857217,"(np.float64(439.56407487401003), np.float64(212.51619870410366))","(np.float64(87.1755272621246), np.float64(299.981242103217))",11.90045801922679
3294,759758.005035416,True,-1.2330165151973502,-1.9085761383924427,-3.243680926919267,"(np.float64(439.6238565678741), np.float64(212.30552506403217))","(np.float64(100.13662637940095), np.float64(336.7197657833496))",10.483624995686114
3295,759758.038602041,True,-1.088261273753233,-2.053331379836561,-4.312475310123409,"(np.float64(439.83498713708195), np.float64(212.37596471885337))","(np.float64(123.18496335408622), np.float64(383.7350461029238))",11.443500057794154
3296,759758.070143666,True,-0.828155228225349,-2.313437425364444,-8.246437690393432,"(np.float64(439.81945945945944), np.float64(212.26162162162163))","(np.float64(181.3921146953405), np.float64(455.9919713261649))",10.81345893908292
3297,759758.105848916,True,-0.409789567165832,-2.7318030864239615,-11.717202965492694,"(np.float64(439.90599210620735), np.float64(212.06925008970217))","(np.float64(305.85599923758696), np.float64(532.4341942247213))",10.925750015303493
3298,759758.137210958,True,-0.06986626963989484,-3.071726383949899,-10.838685084151022,"(np.float64(440.3824212271973), np.float64(211.8898839137645))","(np.float64(420.95797943674563), np.float64(556.1220384443451))",10.61537500936538
3299,759758.17321675,True,0.3749798556357046,2.7666127979540884,-12.354849063788995,"(np.float64(440.21375338753387), np.float64(212.00745257452573))","(np.float64(594.3187595322827), np.float64(588.5378749364514))",11.64625003002584
3300,759758.203995541,True,0.7420537691483444,2.3995388844414487,-11.926196653464508,"(np.float64(440.8830928597854), np.float64(210.37069922308547))","(np.float64(703.3405663847003), np.float64(488.9820706141964))",10.430791066028178
3301,759758.237501125,True,0.8890701621826872,2.252522491407106,-4.387817655946925,"(np.float64(440.83700440528634), np.float64(210.37885462555067))","(np.float64(735.8949062677523), np.float64(443.29009657261884))",10.576416971161962
3302,759758.272496083,True,1.0740908654604853,2.0675017881293076,-5.287067434924642,"(np.float64(441.0740347148423), np.float64(210.53595465816505))","(np.float64(755.4661682959555), np.float64(375.495878857581))",10.166667052544653
3303,759758.303812625,True,1.2193827896578522,1.922209863931941,-4.639462569919971,"(np.float64(440.8198952879581), np.float64(210.58778359511342))","(np.float64(775.4962652784066), np.float64(328.19092349479405))",9.862374980002642
3304,759758.338116208,True,1.2861803167435917,1.8554123368462014,-1.9472463602541674,"(np.float64(440.46630824372755), np.float64(210.29928315412184))","(np.float64(816.8631284916202), np.float64(314.92346368715084))",10.043875081464648
3305,759758.370205541,True,1.2022849938495206,1.9393076597402725,2.614430245822576,"(np.float64(440.0673325934147), np.float64(210.23788383277838))","(np.float64(775.6170495150587), np.float64(334.633078101072))",10.567791992798448
3306,759758.40370475,True,1.0668601950874255,2.0747324585023676,4.042626763314701,"(np.float64(440.1030701754386), np.float64(210.08991228070175))","(np.float64(754.8647132772459), np.float64(378.1573348805725))",9.983916999772191
3307,759758.439448333,True,0.8886142878357737,2.2529783657540197,4.986794616612453,"(np.float64(439.83633792859666), np.float64(209.51643690349948))","(np.float64(740.1530098117211), np.float64(446.8011137629276))",12.050832970999181
3308,759758.470633666,True,0.6891410448871583,2.452451608702635,6.396380077936959,"(np.float64(440.3212765957447), np.float64(210.1191489361702))","(np.float64(687.122048852218), np.float64(501.56702883751325))",10.709416936151683
3309,759758.504185333,False,,,,"(np.float64(440.89759665621733), np.float64(211.075583420411))","(np.float64(522.3579545454545), np.float64(421.64931818181816))",9.3639160040766
3310,759758.538962875,False,,,,"(np.float64(440.56836734693877), np.float64(211.22891156462583))","(np.float64(427.8651502843217), np.float64(449.3988627132413))",9.3308329815045
3311,759758.57183625,True,-0.410976021489807,-2.7306166320999865,,"(np.float64(440.7489512746047), np.float64(211.39077121652144))","(np.float64(306.50269555487745), np.float64(531.1587834401383))",10.36175002809614
3312,759758.604901458,True,-0.7138665606207308,-2.427726092969063,9.160400234627065,"(np.float64(440.58836689038026), np.float64(211.82678171939915))","(np.float64(217.5426343154246), np.float64(476.4378682842288))",10.161207988858223
3313,759758.640222791,True,-0.95385007083671,-2.1877425827530836,6.794293702115462,"(np.float64(440.4968428049186), np.float64(211.77035559986706))","(np.float64(151.89912244730584), np.float64(422.3875174280325))",11.695333058014512
3314,759758.670887791,True,-1.100151852916281,-2.0414408006735125,4.770969581804098,"(np.float64(440.47120763409015), np.float64(211.85357025337282))","(np.float64(121.75674237047552), np.float64(379.46140880056777))",9.801791049540043
3315,759758.706281,True,-1.1828902369610113,-1.958702416628782,2.337690935490478,"(np.float64(439.22757417102963), np.float64(212.4111692844677))","(np.float64(108.32228396244491), np.float64(352.86357539758575))",11.324833030812442
3316,759758.737420083,True,-1.1763017641222095,-1.9652908894675838,-0.21158210870693597,"(np.float64(439.2033475783476), np.float64(212.1616809116809))","(np.float64(109.05249705072748), np.float64(354.8681675186787))",9.939417010173202
3317,759758.771677791,True,-1.1310385625874821,-2.010554091002311,-1.3212559793396368,"(np.float64(438.947670250896), np.float64(212.16559139784945))","(np.float64(115.66880799428979), np.float64(369.6271413276231))",10.587832890450954
3318,759758.805490541,True,-0.9977622398262067,-2.143830413763587,-3.9415996245267064,"(np.float64(439.41736111111106), np.float64(211.9940972222222))","(np.float64(140.955273592387), np.float64(410.3353687549564))",12.053249985910952
3319,759758.838002166,True,-0.7587650292217564,-2.3828276243680366,-7.351130889365426,"(np.float64(439.27300930713545), np.float64(212.11961392623232))","(np.float64(202.7804217308537), np.float64(468.398154927515))",10.240499977953732
3320,759758.872023833,True,-0.4065124541501863,-2.7350801994396075,-10.353771770261051,"(np.float64(439.48909029875796), np.float64(212.0016784155757))","(np.float64(307.0067780429594), np.float64(531.5569451073985))",9.91274998523295
3321,759758.905811333,False,,,,"(np.float64(439.7635782747604), np.float64(211.92119275825345))","(np.float64(420.2239517951293), np.float64(449.2859653527492))",9.431707905605435
3322,759758.937124125,False,,,,"(np.float64(439.942645074224), np.float64(211.77834008097167))","(np.float64(500.16130525341356), np.float64(430.38046748437864))",8.693874930031598
3323,759758.972624208,False,,,,"(np.float64(440.24877192982456), np.float64(211.2456140350877))","(np.float64(584.8514034122179), np.float64(423.72014309301045))",10.226332931779325
3324,759759.005637458,True,0.8156742663953328,2.32591838719446,,"(np.float64(440.2199787460149), np.float64(211.02196245129295))","(np.float64(726.8667367437515), np.float64(473.61118897453866))",11.274415999650955
3325,759759.040381291,True,0.921704953180414,2.2198877004093793,-3.051784377551914,"(np.float64(440.8887762001352), np.float64(210.77450980392155))","(np.float64(752.8404195960272), np.float64(440.9065952460663))",10.972292046062648
3326,759759.070916125,True,0.9646441025108945,2.1769485510788984,-1.4062349022068115,"(np.float64(440.7570281124498), np.float64(210.67737617135205))","(np.float64(761.1060606060606), np.float64(426.4026629935721))",9.621707955375314
3327,759759.106023708,True,0.9733054498963056,2.1682872036934873,-0.2467087345617362,"(np.float64(440.54170922710244), np.float64(210.70820565202587))","(np.float64(763.4718122429229), np.float64(424.12968787805465))",11.016541975550354
3328,759759.13908425,True,1.0451401694090021,2.0964524841807908,-2.17282340993575,"(np.float64(440.9490158115521), np.float64(210.33397870280734))","(np.float64(750.7412342215989), np.float64(384.4978962131837))",11.43125002272427
3329,759759.172739125,True,0.8985210843390148,2.2430715692507786,4.356548198310385,"(np.float64(440.73691056910565), np.float64(210.55219512195123))","(np.float64(745.9104302337995), np.float64(446.8016440696061))",10.854125022888184
3330,759759.206099208,True,0.7878050121701351,2.353787641419658,3.318818845594221,"(np.float64(440.8936170212766), np.float64(210.36202450032235))","(np.float64(720.5032717254047), np.float64(481.21604867409025))",10.950624942779541
3331,759759.237627166,False,,,,"(np.float64(441.1534290271132), np.float64(210.570653907496))","(np.float64(576.536166842661), np.float64(425.31467793030623))",9.055417031049728
3332,759759.27308,False,,,,"(np.float64(440.85633333333334), np.float64(211.24566666666666))","(np.float64(488.236192970967), np.float64(434.1250818598559))",10.146624990738928
3333,759759.30654375,False,,,,"(np.float64(440.5083333333333), np.float64(211.303125))","(np.float64(415.7326560951437), np.float64(449.47447968285434))",10.593999992124736
3334,759759.33911325,True,-0.4309531554450071,-2.7106394981447863,,"(np.float64(440.58427318295736), np.float64(212.2456140350877))","(np.float64(300.04815169915844), np.float64(529.1081282624907))",11.631625005975366
3335,759759.372910166,True,-0.7006526553098998,-2.4409399982798936,7.980003256118641,"(np.float64(439.9139028475712), np.float64(212.29983249581238))","(np.float64(221.33613049217425), np.float64(478.6748067131812))",11.13408396486193
3336,759759.406571833,True,-0.904363633766821,-2.237229019822972,6.051719869127573,"(np.float64(440.07042735042734), np.float64(212.16410256410256))","(np.float64(162.67325956260348), np.float64(436.45255728849))",11.061665951274335
3337,759759.437597916,True,-1.0192840225727977,-2.122308631016996,3.703992819215326,"(np.float64(440.16041666666666), np.float64(212.39583333333334))","(np.float64(137.11357101782633), np.float64(404.51265094882115))",10.472541907802224
3338,759759.472754583,True,-1.0452691882943355,-2.0963234652954577,0.7391248357465927,"(np.float64(440.14841351074716), np.float64(212.3077447969976))","(np.float64(133.4970747323104), np.float64(395.71740810243955))",10.670459014363587
3339,759759.507010625,True,-1.0316278659044826,-2.109964787685311,-0.398216536437804,"(np.float64(440.0465037338764), np.float64(212.20400543109298))","(np.float64(134.5764287126755), np.float64(400.61172631995254))",11.09912502579391
3340,759759.538411291,True,-0.9481698974967727,-2.19342275609302,-2.6578407105786583,"(np.float64(439.8254458161865), np.float64(212.18175582990398))","(np.float64(151.0435561928661), np.float64(425.45778813407424))",10.18900005146861
3341,759759.572879916,True,-0.7739095874843444,-2.367683066105449,-5.055621149871613,"(np.float64(440.2252072968491), np.float64(212.22653399668323))","(np.float64(198.00517738923782), np.float64(466.86377525038193))",10.600458015687764
3342,759759.606168541,True,-0.48669551961700835,-2.6548971339727854,-8.627994345718944,"(np.float64(439.8697549513259), np.float64(212.10271903323263))","(np.float64(281.7537511870845), np.float64(520.9258309591643))",10.152708971872926
3343,759759.637519958,True,-0.22633352199455475,-2.915259131595239,-8.304632546777736,"(np.float64(440.159700985389), np.float64(212.01223241590213))","(np.float64(368.4173895702463), np.float64(543.985242795892))",9.834500029683113
3344,759759.670872833,False,,,,"(np.float64(440.4259974259974), np.float64(212.1463963963964))","(np.float64(457.0791819611956), np.float64(443.72233875196645))",8.830750011838973
3345,759759.705359375,False,,,,"(np.float64(440.6713900134953), np.float64(212.06309041835357))","(np.float64(534.3601765030337), np.float64(425.3052950910094))",9.143417002633214
3346,759759.7385345,True,0.718125989422495,2.4234666641672984,,"(np.float64(440.73161033797214), np.float64(211.91351888667992))","(np.float64(697.2550413801142), np.float64(497.62338267863385))",10.011374950408936
3347,759759.77240825,True,0.8161479630582599,2.3254446905315334,-2.893744377203005,"(np.float64(440.5754493048491), np.float64(211.3157002373686))","(np.float64(729.3301545147272), np.float64(475.5845002414293))",11.221874970942736
3348,759759.80445375,True,0.8790032863491396,2.2625893672406536,-1.9614399302104248,"(np.float64(440.8608843537415), np.float64(211.11632653061224))","(np.float64(744.8687852383393), np.float64(456.09982060481804))",9.826959110796452
3349,759759.847297958,True,0.9748351436182748,2.1667575099715184,-2.2367517533396812,"(np.float64(440.82865731462925), np.float64(211.04475617902472))","(np.float64(735.772601794341), np.float64(405.3228663446055))",11.542874970473349
3350,759759.873391958,True,0.9502959923356175,2.1912966612541758,0.9404135551978082,"(np.float64(440.81188118811883), np.float64(210.91584158415841))","(np.float64(730.4987262621584), np.float64(412.09367762853174))",10.715125012211502
3351,759759.907458583,True,0.8563080712182372,2.285284582371556,2.7589443029144816,"(np.float64(440.8881048387097), np.float64(210.658938172043))","(np.float64(737.9247086247086), np.float64(461.3527972027972))",11.109667015261948
3352,759759.940592875,True,0.7630065716264796,2.378586081963314,2.8158591589137476,"(np.float64(440.6734486266531), np.float64(210.66870125466258))","(np.float64(712.3180722891566), np.float64(487.1887550200803))",10.880750021897256
3353,759759.971765583,False,,,,"(np.float64(440.606985418786), np.float64(210.74669379450663))","(np.float64(577.1239746894773), np.float64(423.1799859385985))",9.422042057849467
3354,759760.005540041,True,0.19837134268902698,2.9432213109007663,,"(np.float64(440.6346749226006), np.float64(210.81148950808392))","(np.float64(515.6659128778862), np.float64(559.6362770768865))",10.00799995381385
3355,759760.040431583,False,,,,"(np.float64(440.58138747884936), np.float64(211.16311336717428))","(np.float64(430.0995138690306), np.float64(449.8673148412925))",10.386917041614652
3356,759760.071901708,True,-0.3350010595812363,-2.806591594008557,,"(np.float64(440.40988671472707), np.float64(211.71163748712667))","(np.float64(330.08175473579263), np.float64(542.9689930209372))",10.248666978441179
3357,759760.106260833,True,-0.5476026792846012,-2.5939899743051917,6.187631960450359,"(np.float64(440.32922233641654), np.float64(211.7070914696814))","(np.float64(262.9025009769441), np.float64(511.69587729581866))",10.799792013131082
3358,759760.139181625,True,-0.7705730212572983,-2.3710196323324952,6.772933712232757,"(np.float64(440.520027155465), np.float64(211.84147997284452))","(np.float64(199.78762183235867), np.float64(466.6116959064328))",10.49520808737725
3359,759760.171861375,True,-0.8847039422620446,-2.256888711327749,3.4924049601909024,"(np.float64(440.5824175824176), np.float64(212.04362304362303))","(np.float64(167.30031491554539), np.float64(442.0345452810383))",9.728083037771285
3360,759760.205909041,True,-0.9301139516574752,-2.211478701932318,1.3337187162170971,"(np.float64(440.06843483955464), np.float64(212.09168303863783))","(np.float64(156.9699069286453), np.float64(429.17766287487075))",10.739083983935416
3361,759760.238353166,True,-0.9124320759994927,-2.2291605775903007,-0.5449946834885694,"(np.float64(440.0176470588235), np.float64(212.0614379084967))","(np.float64(160.77003982436435), np.float64(434.1440825079138))",9.731874917633832
3362,759760.271970416,True,-0.8581582727026081,-2.2834343808871855,-1.6144629147678036,"(np.float64(439.5701581027668), np.float64(212.28293807641631))","(np.float64(173.58498238004879), np.float64(448.4731182795699))",10.586415999568999
3363,759760.307748833,True,-0.6849142573224053,-2.4566783962673884,-4.842137517916517,"(np.float64(440.01603206412824), np.float64(212.24382097528388))","(np.float64(224.6085482287856), np.float64(483.3458552690283))",11.071208980865777
3364,759760.338381875,True,-0.4525284321172143,-2.6890642214725795,-7.586116498763723,"(np.float64(440.22358137954467), np.float64(212.1923207611281))","(np.float64(293.02076335877865), np.float64(525.6586259541984))",10.351834003813565
3365,759760.372782458,True,-0.2235417419407816,-2.918050911649012,-6.65647701657725,"(np.float64(440.1678206396307), np.float64(212.1094625783053))","(np.float64(369.3521761929733), np.float64(544.2833770319875))",10.395833989605308
3366,759760.406530916,True,0.04031408647485269,3.1012785671149405,-7.818307675994627,"(np.float64(440.50128452151574), np.float64(212.1878612716763))","(np.float64(459.169425854174), np.float64(558.7682282493836))",9.972625062800944
3367,759760.436696291,True,0.29211940475322357,2.8494732488365697,-8.347495049077672,"(np.float64(440.00547570157426), np.float64(211.8538672142368))","(np.float64(547.9547744581137), np.float64(554.0051552431166))",9.09549999050796
3368,759760.472982041,True,0.5150812409750744,2.6265114126147187,-6.14461148822556,"(np.float64(440.46516393442624), np.float64(211.65061475409837))","(np.float64(621.248635371179), np.float64(521.2061954148471))",9.961750009097159
3369,759760.506797,True,0.7678688734033137,2.3737237801864794,-7.475615524598486,"(np.float64(440.52586502226785), np.float64(211.10757108598835))","(np.float64(714.0171032173185), np.float64(486.8129410357613))",10.872666956856847
3370,759760.539758375,True,0.8167539088939242,2.324838744695869,-1.483100610089522,"(np.float64(440.7023690357023), np.float64(211.38204871538204))","(np.float64(727.8407491034666), np.float64(473.852038783371))",9.79062495753169
3371,759760.572689291,True,0.8409194857767264,2.3006731678130667,-0.7338264421511801,"(np.float64(440.80962059620595), np.float64(211.02439024390245))","(np.float64(735.9229536653759), np.float64(467.9742288690079))",9.727958007715642
3372,759760.607245291,True,0.8337444016702436,2.3078482519195496,0.20763641916626266,"(np.float64(440.7033639143731), np.float64(210.94699286442406))","(np.float64(733.002487562189), np.float64(469.1569782665619))",10.833332897163928
3373,759760.638710791,True,0.7943520101861122,2.3472406434036808,1.251923264217121,"(np.float64(440.3659274193548), np.float64(210.9811827956989))","(np.float64(720.8249017974051), np.float64(479.1211760504702))",9.583582985214889
3374,759760.673882583,True,0.7226475651774985,2.4189450884122947,2.0386918287378517,"(np.float64(440.2979797979798), np.float64(210.73198653198654))","(np.float64(698.2549679318684), np.float64(495.43833455998316))",10.94158401247114
3375,759760.705275166,True,0.3965857117935373,2.7450069417962557,10.386588901033583,"(np.float64(440.5388496468214), np.float64(210.6764211234443))","(np.float64(582.8613794041627), np.float64(538.0575431914025))",9.349083062261343
3376,759760.740084458,True,0.15872276385515086,2.9828698897346424,6.833317595767706,"(np.float64(440.24257932446267), np.float64(210.8962811327192))","(np.float64(500.8025017213679), np.float64(559.0546247417948))",11.326874955557287
3377,759760.773186875,True,-0.09047198667234119,-3.0511206669174524,7.527992605827841,"(np.float64(440.2772617819057), np.float64(210.81492948056413))","(np.float64(413.7625341343528), np.float64(554.596613872201))",11.788917006924748
3378,759760.805753,True,-0.3199865296630397,-2.821606123926754,7.047646704550058,"(np.float64(440.290751829674), np.float64(211.33499667332))","(np.float64(335.2036592681464), np.float64(543.4053189362128))",10.040375054813921
3379,759760.841076,True,-0.49455423412052063,-2.647038419469273,4.942040716344767,"(np.float64(440.60140562248995), np.float64(211.49966532797856))","(np.float64(279.1055372515676), np.float64(520.9057285577638))",10.561499977484345
3380,759760.871983875,True,-0.6723613698120565,-2.469231283777737,5.752810099115804,"(np.float64(440.28562091503267), np.float64(211.73039215686273))","(np.float64(227.7668244494752), np.float64(486.20117308088084))",9.511415963061154
3381,759760.905612958,True,-0.7845685035308883,-2.3570241500589053,3.336609977092012,"(np.float64(440.3105527638191), np.float64(211.83350083752092))","(np.float64(194.21315120711563), np.float64(465.08576874205846))",9.524125023745
3382,759760.939850041,True,-0.8139002375463212,-2.3276924160434724,0.8567240986729006,"(np.float64(440.15491559086394), np.float64(211.79808010592518))","(np.float64(185.508135302933), np.float64(458.91564975380004))",9.919082978740335
3383,759760.971624583,True,-0.8016174909590771,-2.3399751626307164,-0.38655935822543824,"(np.float64(440.05053547523426), np.float64(211.83567603748324))","(np.float64(188.3238341968912), np.float64(462.19589477879634))",9.53191693406552
3384,759761.006462791,True,-0.7201764947952463,-2.4214161587945475,-2.3376918861599303,"(np.float64(439.9976782752902), np.float64(211.69519071310114))","(np.float64(212.3468020517115), np.float64(478.3370668899822))",10.357291088439524
3385,759761.0394485,True,-0.5452168414803624,-2.596375812109431,-5.304104670889399,"(np.float64(439.9772951628825), np.float64(211.77788746298125))","(np.float64(262.628217349857), np.float64(513.2747378455672))",10.099041042849422
3386,759761.070825458,True,-0.3582703652088709,-2.7833222883809228,-5.958081602849476,"(np.float64(440.0846774193548), np.float64(211.7953629032258))","(np.float64(322.08472012102874), np.float64(540.380030257186))",9.497417020611465
3387,759761.10631025,True,-0.15418806713967032,-2.9874045864501233,-5.751260941979059,"(np.float64(439.9912191827085), np.float64(211.79128672745694))","(np.float64(392.11143664329813), np.float64(549.8632416030135))",8.958250051364303
3388,759761.139261416,True,0.0860864829111658,3.0555061706786275,-7.291837556547126,"(np.float64(440.14900773629324), np.float64(211.88059199461821))","(np.float64(474.7484690930098), np.float64(558.1705372616984))",8.896333049051464
3389,759761.173142166,True,0.3034117874870293,2.8381808661027637,-6.414418361323035,"(np.float64(440.04471964224285), np.float64(211.89129686962502))","(np.float64(551.3899163623513), np.float64(551.39663093415))",9.6662089927122
3390,759761.204917,True,0.48942000879603365,2.6521726447937595,-5.853947848354827,"(np.float64(440.34640522875816), np.float64(211.56002751977982))","(np.float64(611.8434832100171), np.float64(523.3178713716562))",8.495874935761094
3391,759761.239009583,True,0.745615596850949,2.395977056738844,-7.5147016021622,"(np.float64(440.55555555555554), np.float64(211.28942924687604))","(np.float64(707.7995902627139), np.float64(492.9650518197156))",9.355165995657444
3392,759761.273802333,True,0.7716005326592373,2.3699921209305557,-0.746849150722381,"(np.float64(440.61739721372743), np.float64(211.1899422358138))","(np.float64(710.53564993565), np.float64(481.27014157014156))",9.81774996034801
3393,759761.305850458,True,0.7792329205739507,2.3623597330158423,-0.2381539615767756,"(np.float64(440.81962774957697), np.float64(211.13536379018612))","(np.float64(714.5238227531602), np.float64(480.854840950132))",9.855167008936405
3394,759761.341685333,True,0.7659398132100841,2.375652840379709,0.37095447762371747,"(np.float64(440.79297534616677), np.float64(211.04255319148936))","(np.float64(709.5072082236429), np.float64(482.9794408925661))",11.257874895818532
3395,759761.372328291,True,0.7253985501061626,2.4161941034836305,1.3230205532524615,"(np.float64(440.9114008692745), np.float64(211.1661651621531))","(np.float64(697.2071065989848), np.float64(492.47975183305135))",9.915250004269183
3396,759761.405877708,True,0.47127108665000955,2.6703215669397835,7.574720691261086,"(np.float64(440.99208704253215), np.float64(211.01022090339595))","(np.float64(606.306052855925), np.float64(524.8851946575732))",9.712290950119495
3397,759761.4395515,True,0.2912194522874538,2.8503732013023395,5.346936697939642,"(np.float64(440.87335958005247), np.float64(211.2014435695538))","(np.float64(548.887585973616), np.float64(554.6353591160221))",8.880416979081929
3398,759761.471838916,True,0.07320451109628842,3.0683881424935047,6.752319282867906,"(np.float64(440.9466797513902), np.float64(211.00065423617926))","(np.float64(471.3427343836069), np.float64(560.7015533766663))",10.469541070051491
3399,759761.507172791,True,-0.1471104866645334,-2.9944821669252604,6.235234520150737,"(np.float64(440.5595939751146), np.float64(211.34643091028158))","(np.float64(394.86559948431454), np.float64(551.2971637301247))",10.986083070747554
3400,759761.5406485,True,-0.33426214289801987,-2.8073305106917736,5.590670438350899,"(np.float64(440.7250414593698), np.float64(211.43217247097843))","(np.float64(330.58833162743093), np.float64(542.9316274309109))",9.78449999820441
3401,759761.573082583,True,-0.4897846357440346,-2.6518080178457586,4.795032823308387,"(np.float64(440.6106194690266), np.float64(211.72533595542444))","(np.float64(280.6967707212056), np.float64(521.6956942949408))",10.095082921907306
3402,759761.607204583,True,-0.6251048617075966,-2.516487791882197,3.965776508762481,"(np.float64(440.42336237495965), np.float64(211.75379154565988))","(np.float64(240.17684503680127), np.float64(497.28436443206687))",10.748457978479564
3403,759761.639712583,True,-0.7090428800741706,-2.432549773515623,2.5820726676949293,"(np.float64(440.63112005365525), np.float64(211.76458752515092))","(np.float64(216.05374887082203), np.float64(480.81571815718155))",9.80091595556587
3404,759761.673839333,True,-0.7071249604826276,-2.434467693107166,-0.05619988993242607,"(np.float64(440.61049445005045), np.float64(211.83383787420112))","(np.float64(215.40386606834656), np.float64(482.6931308249914))",9.72854089923203
3405,759761.705654583,True,-0.6697169837775939,-2.4718756698121997,-1.1757876062719612,"(np.float64(440.28041793056957), np.float64(211.87495786990223))","(np.float64(226.94532224532225), np.float64(488.91029106029106))",9.26004198845476
3406,759761.739941583,True,-0.5608201479218713,-2.5807725056679223,-3.176038614848611,"(np.float64(440.0409836065574), np.float64(211.89651639344262))","(np.float64(256.9895875454913), np.float64(512.262838657501))",9.911625063978136
3407,759761.773640416,True,-0.41110996171619063,-2.7304826918736027,-4.44259260726167,"(np.float64(440.18979591836734), np.float64(211.89795918367346))","(np.float64(304.53125), np.float64(534.9087543554007))",10.183291975408792
3408,759761.806228291,True,-0.24170491069497213,-2.8998877428948213,-5.198407409665351,"(np.float64(440.02913279132787), np.float64(211.8262195121951))","(np.float64(362.65026495079485), np.float64(544.9924299772899))",9.28041699808091
3409,759761.838964958,True,-0.043658195361268706,-3.097934458228525,-6.049690872256591,"(np.float64(439.9423404981235), np.float64(211.81508017741382))","(np.float64(429.5087906866239), np.float64(557.6448087431694))",9.707707911729813
3410,759761.874409875,True,0.15195018268481147,2.9896424709049816,-5.518658086305961,"(np.float64(440.131455399061), np.float64(211.76794097920856))","(np.float64(497.9892246427735), np.float64(558.2751229796205))",10.645832982845604
3411,759761.906346583,False,,,,"(np.float64(440.331290432414), np.float64(211.53353762342525))","(np.float64(532.2619122751656), np.float64(437.69611864941623))",9.825249901041389
3412,759761.940565166,True,0.48918855304020636,2.6524041005495866,,"(np.float64(440.2619549929676), np.float64(211.82665260196904))","(np.float64(611.7575063955837), np.float64(523.7526592163726))",10.779375093989074
3413,759761.974325166,True,0.6338913210757637,2.5077013325140296,-4.286219429759903,"(np.float64(440.46113445378154), np.float64(211.73179271708682))","(np.float64(653.9417144116351), np.float64(494.07888937858087))",11.143874959088862
3414,759762.005218291,True,0.7284033003016119,2.413189353288181,-3.059320779583987,"(np.float64(440.54659685863874), np.float64(211.36649214659687))","(np.float64(697.1222916389738), np.float64(491.2932340821481))",9.853333933278918
3415,759762.041713458,True,0.729568169213552,2.412024484376241,-0.03191844306155683,"(np.float64(440.71868583162217), np.float64(211.02908966461325))","(np.float64(697.132187539492), np.float64(490.12548970049284))",11.143332929350436
3416,759762.071593625,True,0.600356824534856,2.541235829054937,4.324318024834063,"(np.float64(440.6313844086021), np.float64(211.19489247311827))","(np.float64(645.0180896416638), np.float64(501.24011982947343))",11.529874987900257
3417,759762.106925416,True,0.47947810633653215,2.662114547253261,3.4212451353544395,"(np.float64(440.65888324873094), np.float64(210.97631133671743))","(np.float64(608.23046875), np.float64(522.9018049568965))",10.759707889519632
3418,759762.139532583,True,0.3425702744474224,2.7990223791423707,4.198703685628336,"(np.float64(440.839905628581), np.float64(211.14593865857768))","(np.float64(565.4648247633666), np.float64(546.2308774622666))",10.509917046874762
3419,759762.172652875,True,0.15286552462744682,2.9887271289623465,5.727749917943442,"(np.float64(440.7672443085287), np.float64(211.22052327556912))","(np.float64(499.11142925316153), np.float64(558.6826533047006))",9.543667081743479
3420,759762.207389083,True,-0.03846215512009747,-3.103130498469696,5.508018594067612,"(np.float64(440.82318271119846), np.float64(211.17092337917487))","(np.float64(432.20093057426226), np.float64(556.4807150728542))",10.761084035038948
3421,759762.240237791,True,-0.22868560025416534,-2.912907053335628,5.790895801330788,"(np.float64(440.77008032128515), np.float64(211.3222891566265))","(np.float64(367.69468228931953), np.float64(545.6532221721496))",10.061958921141922
3422,759762.274322333,True,-0.3697822259650152,-2.771810427624778,4.13960749160816,"(np.float64(440.7148717948718), np.float64(211.64034188034185))","(np.float64(318.4944824542044), np.float64(540.0424851026263))",10.94641606323421
3423,759762.306498875,True,-0.4891736391838855,-2.652419014405908,3.7105110081504433,"(np.float64(440.6194749086075), np.float64(211.73479561316051))","(np.float64(280.2340356912492), np.float64(523.0860030101054))",9.410083061084151
3424,759762.339912458,True,-0.5837573816322292,-2.5578352719575643,2.8306974022532403,"(np.float64(440.6219592373438), np.float64(211.67652859960552))","(np.float64(251.1434074400176), np.float64(507.1205150781422))",10.089874966070056
3425,759762.373637458,True,-0.6170975807617605,-2.524495072828033,0.9885900412984278,"(np.float64(440.5392739273927), np.float64(211.79009900990098))","(np.float64(241.69511257550795), np.float64(500.20637012630425))",10.110000032000244
3426,759762.406008375,True,-0.6038192968997038,-2.53777335669009,-0.41019177332403045,"(np.float64(440.07521367521366), np.float64(211.76991452991453))","(np.float64(244.91715176715178), np.float64(503.0412681912682))",10.175624978728592
3427,759762.440952791,True,-0.5256501483591477,-2.6159425052306458,-2.236956785522949,"(np.float64(440.0993490921548), np.float64(211.83110654333674))","(np.float64(267.8673054890116), np.float64(518.191334236017))",10.768166976049542
3428,759762.473331916,True,-0.41154413493451447,-2.730048518655279,-3.524061054214582,"(np.float64(440.2291242362526), np.float64(211.68601493550577))","(np.float64(304.63596346428966), np.float64(534.1488940244305))",11.522875051014125
3429,759762.506452791,True,-0.29448512923902137,-2.8471075243507724,-3.534296894210695,"(np.float64(440.2621951219512), np.float64(211.68157181571814))","(np.float64(344.5286277454477), np.float64(543.371503660597))",10.413957992568612
