t,theta,omega,thetaHat,x,pulseX,v,actualV,a,actualA,request,jerk,hz,mode,braking
32.64,0.0008022684109715381,0.011610956732043551,0.0003206702363224028,-0.0014612289301519435,-0.001462499998172254,-0.004926312110485924,-0.004926312110485924,0.01680710223656162,0.016807102236561858,0.01680710223656162,18.271398542111385,131.3683231105017,balance,false
32.65,0.000901130894318042,0.007349512581596749,0.0013676880503212718,-0.0015072569036374721,-0.0015374999980785039,-0.004142551431042143,-0.004142551431042143,0.10855965065097119,0.10855965065097085,0.10855965065097119,3.865736223859134,110.46803829920887,balance,false
32.660000000000004,0.0009423396947541088,0.0008538147959188916,0.0016915462989170152,-0.0015428960933624308,-0.0015749999980316288,-0.00297751465596599,-0.00297751465596599,0.11634052311535811,0.11634052311535825,0.11634052311535811,-0.9345873485941125,79.40039092501023,balance,false
32.67,0.0009202656796155437,-0.005092023543307019,0.0017440879999670912,-0.001567131380291029,-0.0015749999980316288,-0.001898519930870822,-0.001898519930870822,0.09956803566127971,0.09956803566127967,0.09956803566127971,-1.9955643536873207,50.62719821983926,balance,false
32.68,0.0008444328174129905,-0.009884414734898837,0.0017105537884582291,-0.0015815230838633878,-0.0016124999979847537,-0.0010120510647704387,-0.0010120510647704387,0.08001626130971218,0.08001626130971218,0.08001626130971218,-1.8244063289823003,26.988028427613404,balance,false
32.69,0.0007263206799217449,-0.013303037983017242,0.0012937895957455443,-0.0015880156670582206,-0.0016124999979847537,-0.0003601096580508052,-0.0003601096580508052,0.026469319076883758,0.026469319076883775,0.026469319076883758,-19.103148913135648,9.602924226691794,balance,false
32.7,0.0006029138148792687,-0.010499545392962724,0.00022232451945695394,-0.0015928343733186527,-0.0016124999979847537,-0.0007516709086091069,-0.0007516709086091069,-0.07229039225292629,-0.07229039225292624,-0.07229039225292629,-4.479345575311933,20.044557587965215,balance,false
32.71,0.0005243483288831197,-0.005132923016036803,-0.00012098059095558516,-0.0016044226441633703,-0.0016124999979847537,-0.0015812363856379601,-0.0015812363856379601,-0.08473231652017857,-0.08473231652017846,-0.08473231652017857,0.5319470006716065,42.16630366972015,balance,false
32.72,0.0004988582126595284,-0.00011789826598527017,-0.00018717143447475042,-0.001624256251977169,-0.0016499999979378787,-0.0023611275919620794,-0.0023611275919620794,-0.07083004576337701,-0.07083004576337705,-0.07083004576337701,1.7756727575294895,62.963402531026375,balance,false
32.730000000000004,0.0005183938186862621,0.0038455245658995554,-0.00016259220800530447,-0.0016510595635100694,-0.0016499999979378787,-0.0029698967739841048,-0.0029698967739841048,-0.052907249833430404,-0.05290724983343046,-0.052907249833430404,1.7069464523024256,79.19724740523935,balance,false
32.74,0.0005724510565244538,0.006823198569407638,-0.00011882374502602543,-0.001683099449794185,-0.0016874999978910036,-0.003413864542175364,-0.003413864542175364,-0.03804720012171155,-0.038047200121711554,-0.03804720012171155,1.295288092745671,91.03638790513853,balance,false
32.75,0.0006524311709399531,0.009075869388959951,-0.00007978936816531081,-0.0017189181303169652,-0.0017249999978441286,-0.0037327394634613657,-0.0037327394634613657,-0.027447956949165558,-0.02744795694916563,-0.027447956949165558,0.8837178544453782,99.53971915006107,balance,false
32.76,0.0007524028041579515,0.010859525624530282,-0.00005094405063525201,-0.0017574695203515134,-0.0017624999977972535,-0.0039663315256129655,-0.0039663315256129655,-0.020474656446060346,-0.020474656446060197,-0.020474656446060346,0.5658840550869376,105.76884081522347,balance,false
32.77,0.0008585074264070907,0.009049326046495745,0.0010793252805175345,-0.0017963693182138423,-0.0017999999977503785,-0.0035941505723236745,-0.0035941505723236745,0.08977174509619491,0.08977174509619502,0.08977174509619491,7.941764992122555,95.84401538176968,balance,false
32.78,0.0009188448236103391,0.0027715106899212105,0.0016136636267915548,-0.0018269018243132,-0.0018374999977035034,-0.0024697680490609565,-0.0024697680490609565,0.12038473140284009,0.12038473140284006,0.12038473140284009,0.3267167635806062,65.86048139061778,balance,false
32.79,0.0009137094384554774,-0.0036692986857145456,0.0017414410201792292,-0.0018457030655615629,-0.0018749999976566283,-0.0013112816176656982,-0.0013112816176656982,0.1092303945921705,0.10923039459217045,0.1092303945921705,-1.8129110059131452,34.96750984812801,balance,false
32.8,0.000849110512927117,-0.009053748714773099,0.001729058290834151,-0.0018537313795759396,-0.0018749999976566283,-0.0003274565379567504,-0.0003274565379567504,0.08938171645739211,0.08938171645739208,0.08938171645739211,-1.969156774017336,8.732174356428562,balance,false
32.81,0.0007366922518430218,-0.012974898155526585,0.0013138536972087287,-0.0018529436270780725,-0.0018749999976566283,0.0004081910234507299,0.0004081910234507299,0.033957511112381294,0.0339575111123813,0.033957511112381294,-19.303704860445603,10.885093972292498,balance,false
32.82,0.0006145630971001047,-0.01055329820867587,0.000238241884319361,-0.001849742348336022,-0.0018749999976566283,0.00008096435684901054,0.00008096435684901054,-0.06666876884828915,-0.06666876884828915,-0.06666876884828915,-4.648783561837607,2.1590495186724263,balance,false
32.83,0.0005339802458425134,-0.005468646394142635,-0.000109823407568334,-0.0018527529290869819,-0.0018749999976566283,-0.0007006558998603734,-0.0007006558998603734,-0.08054235621362167,-0.08054235621362171,-0.08054235621362167,0.41028760150789434,18.684157352965155,balance,false
32.84,0.0005040256896882106,-0.0006662635940281206,-0.00017985711048688758,-0.0018635917316266223,-0.0018749999976566283,-0.0014442552868368405,-0.0014442552868368405,-0.06758996146480029,-0.0675899614648002,-0.06758996146480029,1.695521201153141,38.51347436379093,balance,false
32.85,0.0005172061881054839,0.0031288521295962978,-0.00015799440275069654,-0.0018810782638048345,-0.0019124999976097533,-0.002024490510634832,-0.002024490510634832,-0.05032308117764095,-0.050323081177641116,-0.05032308117764095,1.6570302804343948,53.98641368441187,balance,false
32.86,0.0005633640572099913,0.005962817336657122,-0.00011601572876163754,-0.001903541893882001,-0.0019124999976097533,-0.0024446003017645755,-0.0024446003017645755,-0.03581280942590018,-0.03581280942590009,-0.03581280942590018,1.2657789645199728,65.18934146187536,balance,false
32.87,0.0006340793672726402,0.008084440789452882,-0.00007811013401135844,-0.0019295612575081435,-0.0019499999975628782,-0.002742468080742119,-0.002742468080742119,-0.025432154851961798,-0.025432154851961694,-0.025432154851961798,0.8672212258059135,73.13248224453878,balance,false
32.88,0.0007234987637002992,0.009740745284938427,-0.000049955811605119935,-0.001958111404029909,-0.001987499997516003,-0.002956552102014662,-0.002956552102014662,-0.018576141293140145,-0.01857614129314013,-0.018576141293140145,0.5574436726123698,78.84138948560938,balance,false
32.89,0.0008263026705365861,0.01004723751060992,0.0006371437082066424,-0.001988234094432488,-0.002024999997469128,-0.0029382482654051363,-0.0029382482654051363,0.052876741708786784,0.052876741708786715,0.052876741708786784,14.019794429748037,78.35328717541192,balance,false
32.9,0.0009024354977083403,0.004604736162344041,0.0014773908961878278,-0.0020131901709036794,-0.002024999997469128,-0.001955843779286773,-0.001955843779286773,0.11901194863939395,0.11901194863939406,0.11901194863939395,2.3530344204549665,52.15583417950875,balance,false
32.910000000000004,0.0009143653474373575,-0.0021809782923207107,0.0017197746276000345,-0.0020266531374222344,-0.002062499997422253,-0.000742061989467882,-0.000742061989467882,0.11822047986949323,0.11822047986949324,0.11822047986949323,-1.3543514164127968,19.788319743878922,balance,false
32.92,0.0008616551853023798,-0.00817073927949787,0.001743630816270599,-0.002028494638614815,-0.002062499997422253,0.0003420133913546227,0.0003420133913546227,0.09951639170613055,0.09951639170613054,0.09951639170613055,-2.042616575916853,9.120357114190385,balance,false
32.93,0.0007549011163939878,-0.012997421220251293,0.0017023662679825366,-0.002020482286300291,-0.002062499997422253,0.0012289651819374426,0.0012289651819374426,0.08033242001544108,0.08033242001544107,0.08033242001544108,-1.7491704036450284,32.77240489263065,balance,false
32.94,0.0006231630053855494,-0.01215441121325374,0.0003829346832426468,-0.0020075073122215073,-0.002062499997422253,0.001165512787590437,0.001165512787590437,-0.052152536430775796,-0.05215253643077585,-0.052152536430775796,-6.6296168137649625,31.08034104126208,balance,false
32.95,0.0005239289777740573,-0.007492360560775423,-0.00006469827000692855,-0.001999227417353793,-0.002024999997469128,0.0004551557180414841,0.0004551557180414841,-0.07758438297716824,-0.07758438297716821,-0.07758438297716824,-0.25294592332966714,12.137485829611434,balance,false
32.96,0.00047336668855832485,-0.0027353866038772783,-0.00017220990155670013,-0.0019984481004271383,-0.002024999997469128,-0.0002815351761286157,-0.0002815351761286157,-0.0680345522826854,-0.06803455228268543,-0.0680345522826854,1.5440932303433657,7.507604706147591,balance,false
32.97,0.0004660075480425725,0.001090268931865537,-0.00016232592247531098,-0.0020043441045955405,-0.002024999997469128,-0.000869481120265856,-0.000869481120265856,-0.051121003059420855,-0.05112100305942088,-0.051121003059420855,1.6807739352549742,23.1861632360722,balance,false
32.980000000000004,0.0004918382292629637,0.0039283045632476764,-0.00012263168417947444,-0.002015289020978763,-0.002024999997469128,-0.001294930089464552,-0.001294930089464552,-0.0360733630762635,-0.036073363076263465,-0.0360733630762635,1.3327892945848505,34.53146909555239,balance,false
32.99,0.0005420096999453162,0.006001296293745682,-0.00008384220657145215,-0.0020298103409692415,-0.002024999997469128,-0.0015913862427096297,-0.0015913862427096297,-0.02498758011020882,-0.024987580110208754,-0.02498758011020882,0.9316987528379013,42.436966525303006,balance,false
33,0.0006101479538370987,0.007559760467161312,-0.0000541401169035185,-0.0020468166788572034,-0.002062499997422253,-0.0017978993900881507,-0.0017978993900881507,-0.017563892534080215,-0.017563892534080233,-0.017563892534080215,0.607415253520191,47.943983795614,balance,false
33.01,0.0006921528978496641,0.00880257808792749,-0.00003368918518069717,-0.002065572332461133,-0.002062499997422253,-0.0019456205305941102,-0.0019456205305941102,-0.012824864305127135,-0.012824864305127073,-0.012824864305127135,0.37802838834403824,51.883214214030296,balance,false
33.02,0.000785628786601361,0.009873436861979654,-0.000020425763002078818,-0.0020856082613704293,-0.002099999997375378,-0.002056978754528576,-0.002056978754528576,-0.009961733573689556,-0.009961733573689378,-0.009961733573689556,0.22672197298832797,54.85276685599465,balance,false
33.03,0.0008711349217240708,0.006157568166175927,0.0012576375811048513,-0.002103614965595622,-0.002099999997375378,-0.0013651004220576516,-0.0013651004220576516,0.10944554632973184,0.10944554632973179,0.10944554632973184,5.506670774776081,36.402677967040724,balance,false
33.04,0.0008987747518229653,-0.0007468145149931992,0.001669679485822401,-0.0021112186692321426,-0.002137499997328503,-0.000134982746849371,-0.000134982746849371,0.12579595401241278,0.12579595401241278,0.12579595401241278,-0.4910152917615429,3.5995399204826515,balance,false
33.05,0.0008574553047727326,-0.0073536531169344785,0.0017512892705412466,-0.0021065098637849324,-0.002137499997328503,0.0010497097101613963,0.0010497097101613963,0.11046698235473455,0.11046698235473448,0.11046698235473455,-2.000784655212029,27.99225897262756,balance,false
33.06,0.0007556241560901262,-0.012816041599171785,0.0017240528777950248,-0.0020908851079570294,-0.002137499997328503,0.002041599421901793,0.002041599421901793,0.090136797533432,0.09013679753343208,0.090136797533432,-1.9404493534506129,54.442651318767794,balance,false
33.07,0.0006229851569624037,-0.012494899397642374,0.0004035101677884467,-0.002069333330233629,-0.002099999997375378,0.0020647894549643193,0.0020647894549643193,-0.04443000131246259,-0.04443000131246254,-0.04443000131246259,-6.8401086430997795,55.06105220120816,balance,false
33.08,0.0005182538666558032,-0.008232646808940177,-0.000049115491361829723,-0.0020517130132030447,-0.002099999997375378,0.0014208213176361293,0.0014208213176361293,-0.07177740543015985,-0.0717774054301598,-0.07177740543015985,-0.41994982468306075,37.8885685176575,balance,false
33.09,0.0004587043426390444,-0.003779695166724249,-0.00016154210028610693,-0.002041015689910352,-0.002099999997375378,0.0007341565049929005,0.0007341565049929005,-0.06361392909744147,-0.06361392909744147,-0.06361392909744147,1.4278781807282592,19.577506824282565,balance,false
33.1,0.00043964855202592384,-0.00019692207547194015,-0.0001554317259591512,-0.002036552206013751,-0.002062499997422253,0.0001852623078888307,0.0001852623078888307,-0.04759553802899577,-0.04759553802899578,-0.04759553802899577,1.605823512786139,4.940328216544229,balance,false
33.11,0.0004515553127992369,0.002435083296722556,-0.00011833934292523467,-0.0020367858831831405,-0.002062499997422253,-0.0002083552760004171,-0.0002083552760004171,-0.03312738894411135,-0.03312738894411136,-0.03312738894411135,1.287056303668925,5.556140700289632,balance,false
33.12,0.00048584813822877103,0.004320666577017014,-0.00008123872114328281,-0.002040301647300486,-0.002062499997422253,-0.00047740005796251684,-0.00047740005796251684,-0.02238579335512721,-0.022385793355127234,-0.02238579335512721,0.9052655719343217,12.730668228247119,balance,false
33.13,0.0005362655099069187,0.005696268301524272,-0.000052591233499397076,-0.002046041070051337,-0.002062499997422253,-0.000658781006400065,-0.000658781006400065,-0.01512422668062755,-0.015124226680627541,-0.01512422668062755,0.5932474386375359,17.5674935259611,balance,false
33.14,0.000598714302409931,0.006753961811842174,-0.00003278132950885359,-0.002053285765586374,-0.002062499997422253,-0.0007827008885347191,-0.0007827008885347191,-0.010482510581488821,-0.01048251058148879,-0.010482510581488821,0.3713689679713337,20.87202372034921,balance,false
33.15,0.0006707429444909492,0.007630696505830807,-0.00001989988760734295,-0.0020615753893551197,-0.002062499997422253,-0.0008706502280726382,-0.0008706502280726382,-0.007628909935707645,-0.007628909935707595,-0.007628909935707645,0.2246490740120694,23.217339444292026,balance,false
33.160000000000004,0.0007510315193952847,0.008418171321541873,-0.000011846467256379186,-0.002070626475367455,-0.002099999997375378,-0.0009368748744913877,-0.0009368748744913877,-0.0059588684109858105,-0.005958868410985835,-0.0059588684109858105,0.1020171540110585,24.98333001766617,balance,false
